Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1990","1990","TJ","29565","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1991","1991","TJ","29896","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1992","1992","TJ","30648","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1993","1993","TJ","31657","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1994","1994","TJ","32304","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1995","1995","TJ","32886","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1996","1996","TJ","33569","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1997","1997","TJ","34258","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1998","1998","TJ","35101","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","1999","1999","TJ","35899","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2000","2000","TJ","36717","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2001","2001","TJ","37314","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2002","2002","TJ","37921","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2003","2003","TJ","38538","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2004","2004","TJ","39166","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2005","2005","TJ","39810","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2006","2006","TJ","40340","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2007","2007","TJ","40870","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2008","2008","TJ","41409","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2009","2009","TJ","41966","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2010","2010","TJ","42523","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2011","2011","TJ","42998","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2012","2012","TJ","43473","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2013","2013","TJ","43963","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2014","2014","TJ","44451","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2015","2015","TJ","44953","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2016","2016","TJ","45291","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2017","2017","TJ","45666","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2018","2018","TJ","45995","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2019","2019","TJ","46351","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2020","2020","TJ","46706","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2021","2021","TJ","47051","E","Estimated value"
"BE","Bioenergy","148","Chad","5851","Energy consumption","6525","Fuelwood","2022","2022","TJ","47502","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1990","1990","TJ","42163","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1991","1991","TJ","42663","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1992","1992","TJ","43887","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1993","1993","TJ","45555","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1994","1994","TJ","46580","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1995","1995","TJ","47488","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1996","1996","TJ","48606","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1997","1997","TJ","49728","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1998","1998","TJ","51100","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","1999","1999","TJ","52413","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2000","2000","TJ","53761","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2001","2001","TJ","54816","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2002","2002","TJ","55894","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2003","2003","TJ","56994","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2004","2004","TJ","58117","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2005","2005","TJ","59268","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2006","2006","TJ","60291","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2007","2007","TJ","61332","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2008","2008","TJ","62392","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2009","2009","TJ","63479","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2010","2010","TJ","64584","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2011","2011","TJ","65626","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2012","2012","TJ","66686","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2013","2013","TJ","67769","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2014","2014","TJ","68869","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2015","2015","TJ","69992","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2016","2016","TJ","70942","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2017","2017","TJ","71920","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2018","2018","TJ","72916","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2019","2019","TJ","73920","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2020","2020","TJ","74948","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2021","2021","TJ","75991","E","Estimated value"
"BE","Bioenergy","148","Chad","5852","Energy production","6525","Fuelwood","2022","2022","TJ","76003","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1990","1990","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1991","1991","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1992","1992","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1993","1993","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1994","1994","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1995","1995","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1996","1996","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1997","1997","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1998","1998","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","1999","1999","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2000","2000","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2001","2001","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2002","2002","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2003","2003","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2004","2004","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2005","2005","TJ","4","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2006","2006","TJ","4","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2007","2007","TJ","4","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2008","2008","TJ","4","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2009","2009","TJ","4","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2010","2010","TJ","4","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2011","2011","TJ","4","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2012","2012","TJ","59","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2013","2013","TJ","118","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2014","2014","TJ","177","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2015","2015","TJ","206","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2016","2016","TJ","236","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2017","2017","TJ","266","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2018","2018","TJ","266","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2019","2019","TJ","266","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2020","2020","TJ","266","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2021","2021","TJ","266","E","Estimated value"
"BE","Bioenergy","174","Comoros","5851","Energy consumption","6524","Charcoal","2022","2022","TJ","266","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1990","1990","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1991","1991","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1992","1992","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1993","1993","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1994","1994","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1995","1995","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1996","1996","TJ","3","E","Estimated value"
"BE","Bioenergy","174","Comoros","5852","Energy production","6524","Charcoal","1997","1997","TJ","3","E","Estimated value"
