Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","1000 ha","20.857","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","kt","9560.9878","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","1000 ha","8.357","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","kt","3830.9045","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","1000 ha","8.358","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","kt","3831.3629","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","1000 ha","8.358","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","3831.3629","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","1000 ha","8.358","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2013","2013","3050","FAO TIER 1","kt","3831.3629","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","1000 ha","8.358","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2014","2014","3050","FAO TIER 1","kt","3831.3629","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","1000 ha","8.358","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2015","2015","3050","FAO TIER 1","kt","3831.3629","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2016","2016","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2017","2017","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2018","2018","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2019","2019","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2020","2020","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2021","2021","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2022","2022","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","5110","Area","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","1000 ha","8.36","E","Estimated value",""
"GF","Emissions from Forests","226","Equatorial Guinea","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2023","2023","3050","FAO TIER 1","kt","3832.2797","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","1993","1993","3050","FAO TIER 1","1000 ha","1140.58","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1993","1993","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","1994","1994","3050","FAO TIER 1","1000 ha","1137.42","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1994","1994","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","1995","1995","3050","FAO TIER 1","1000 ha","1134.26","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1995","1995","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","1996","1996","3050","FAO TIER 1","1000 ha","1131.1","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1996","1996","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","1997","1997","3050","FAO TIER 1","1000 ha","1127.94","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1997","1997","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","1998","1998","3050","FAO TIER 1","1000 ha","1124.78","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1998","1998","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","1999","1999","3050","FAO TIER 1","1000 ha","1121.62","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","1999","1999","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2000","2000","3050","FAO TIER 1","1000 ha","1118.46","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2000","2000","3050","FAO TIER 1","kt","-243.1507","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2001","2001","3050","FAO TIER 1","1000 ha","1115.3","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2001","2001","3050","FAO TIER 1","kt","-166.5393","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2002","2002","3050","FAO TIER 1","1000 ha","1112.14","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2002","2002","3050","FAO TIER 1","kt","-166.5393","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2003","2003","3050","FAO TIER 1","1000 ha","1108.98","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2003","2003","3050","FAO TIER 1","kt","-166.5393","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2004","2004","3050","FAO TIER 1","1000 ha","1105.82","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2004","2004","3050","FAO TIER 1","kt","-166.5393","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2005","2005","3050","FAO TIER 1","1000 ha","1102.66","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2005","2005","3050","FAO TIER 1","kt","-166.5393","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2006","2006","3050","FAO TIER 1","1000 ha","1099.5","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2006","2006","3050","FAO TIER 1","kt","-166.5393","E","Estimated value",""
"GF","Emissions from Forests","232","Eritrea","5110","Area","6751","Forestland","2007","2007","3050","FAO TIER 1","1000 ha","1096.34","E","Estimated value",""
