Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2003","2003","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2004","2004","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2005","2005","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2006","2006","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2007","2007","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2008","2008","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2009","2009","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2010","2010","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2011","2011","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2012","2012","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2013","2013","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2014","2014","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2015","2015","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","ha","0.4273","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","5026","Area","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","ha","0.4273","I","Imputed value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7230","Emissions (N2O)","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","kt","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","226","Equatorial Guinea","7273","Emissions (CO2)","6728","Grassland organic soils","2023","2023","3050","FAO TIER 1","kt","0","I","Imputed value",""
"GV","Emissions from Drained organic soils","232","Eritrea","5026","Area","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","ha","156.8134","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7230","Emissions (N2O)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7273","Emissions (CO2)","6727","Cropland organic soils","1993","1993","3050","FAO TIER 1","kt","8.0498","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","5026","Area","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","ha","156.8134","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7230","Emissions (N2O)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7273","Emissions (CO2)","6727","Cropland organic soils","1994","1994","3050","FAO TIER 1","kt","8.0498","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","5026","Area","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","ha","156.8134","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7230","Emissions (N2O)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","0.0012","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","7273","Emissions (CO2)","6727","Cropland organic soils","1995","1995","3050","FAO TIER 1","kt","8.0498","E","Estimated value",""
"GV","Emissions from Drained organic soils","232","Eritrea","5026","Area","6727","Cropland organic soils","1996","1996","3050","FAO TIER 1","ha","156.8134","E","Estimated value",""
